IdResponsavel,NomeResponsavel,IdUnidade,CodigoLeitora,DataNascimento,Sexo,TipoProrrogacaoEmDescontoPorAntecipacao,StFuncionario,EstadoCivil,NaturalidadeCidade,NaturalidadeUF,Nacionalidade,StFalecido
1111,Responsável 1086,1,,,,P,False,5,,,,False
1112,Responsável 1087,1,,,,P,False,4,,,,False
1113,Responsável 1088,1,,,,P,False,0,,,,False
1114,Responsável 1089,1,,,,P,False,5,,,,False
1115,Responsável 1090,1,,,,P,False,1,,,,False
1116,Responsável 1091,1,,,,P,False,1,,,,False
1117,Responsável 1092,1,,,,P,False,5,,,,False
1118,Responsável 1093,1,,,,P,False,3,,,,False
1119,Responsável 1094,1,,,,P,False,0,,,,False
1120,Responsável 1095,1,,,,P,False,0,,,,False
1121,Responsável 1096,1,,,,P,False,1,,,,False
1122,Responsável 1097,1,,,,P,False,0,,,,False
1123,Responsável 1098,1,,,,P,False,1,,,,False
1124,Responsável 1099,1,,,,P,False,0,,,,False
1125,Responsável 1100,1,,,,P,False,0,,,,False
1126,Responsável 1101,1,,,,P,False,1,,,,False
1127,Responsável 1102,1,,,,P,False,1,,,,False
1128,Responsável 1103,1,,,,P,False,0,,,,False
1129,Responsável 1104,1,,,,P,False,4,,,,False
1130,Responsável 1105,1,,,,P,False,6,,,,False
1131,Responsável 1106,1,,,,P,False,1,,,,False
1132,Responsável 1107,1,,,,P,False,3,,,,False
1133,Responsável 1108,1,,,,P,False,1,,,,False
1134,Responsável 1109,1,,,,P,False,0,,,,False
1135,Responsável 1110,1,,,,P,False,1,,,,False
1136,Responsável 1111,1,,,,P,False,0,,,,False
1137,Responsável 1112,1,,,,P,False,3,,,,False
1138,Responsável 1113,1,,,,P,False,1,,,,False
1139,Responsável 1114,1,,,,P,False,6,,,,False
1140,Responsável 1115,1,,,,P,False,0,,,,False
1141,Responsável 1116,1,,,,P,False,1,,,,False
1142,Responsável 1117,1,,,,P,False,6,,,,False
1143,Responsável 1118,1,,,,P,False,1,,,,False
1144,Responsável 1119,1,,,,P,False,0,,,,False
1145,Responsável 1120,1,,,,P,False,0,,,,False
1146,Responsável 1121,1,,,,P,False,4,,,,False
1147,Responsável 1122,1,,1980-07-13 00:00:00,,P,False,1,,,,False
1148,Responsável 1123,1,,,,P,False,1,,,,False
1149,Responsável 1124,1,,,,P,False,0,,,,False
1150,Responsável 1125,1,,,,P,False,1,,,,False
1151,Responsável 1126,1,,,,P,False,0,,,,False
1152,Responsável 1127,1,,,,P,False,1,,,,False
1153,Responsável 1128,1,,,,P,False,1,,,,False
1154,Responsável 1129,1,,,,P,False,1,,,,False
1155,Responsável 1130,1,,,,P,False,5,,,,False
1156,Responsável 1131,1,,,,P,False,6,,,,False
1157,Responsável 1132,1,,,,P,False,1,,,,False
1158,Responsável 1133,1,,,,P,False,6,,,,False
1159,Responsável 1134,1,,,,P,False,1,,,,False
1160,Responsável 1135,1,,,,P,False,0,,,,False
1161,Responsável 1136,1,,,,P,False,0,,,,False
1162,Responsável 1137,1,,,,P,False,0,,,,False
1163,Responsável 1138,1,,,,P,False,6,,,,False
1164,Responsável 1139,1,,,,P,False,4,,,,False
1165,Responsável 1140,1,,,,P,False,1,,,,False
1166,Responsável 1141,1,,,,P,False,0,,,,False
1167,Responsável 1142,1,,,,P,False,4,,,,False
1168,Responsável 1143,1,,,,P,False,1,,,,False
1169,Responsável 1144,1,,,,P,False,4,,,,False
1170,Responsável 1145,1,,,F,P,False,0,,,,False
1171,Responsável 1146,1,,,,P,False,0,,,,False
1172,Responsável 1147,1,,,,P,False,1,,,,False
1173,Responsável 1148,1,,,,P,False,0,,,,False
1174,Responsável 1149,1,,,,P,False,0,,,,False
1175,Responsável 1150,1,,,,P,False,0,,,,False
1176,Responsável 1151,1,,,,P,False,1,,,,False
1177,Responsável 1152,1,,,,P,False,6,,,,False
1178,Responsável 1153,1,,,,P,False,1,,,,False
1179,Responsável 1154,1,,,,P,False,0,,,,False
1180,Responsável 1155,1,,,,P,False,0,,,,False
1181,Responsável 1156,1,,,,P,False,1,,,,False
1182,Responsável 1157,1,,,,P,False,1,,,,False
1183,Responsável 1158,1,,,,P,False,1,,,,False
1184,Responsável 1159,1,,,,P,False,1,,,,False
1185,Responsável 1160,1,,,,P,False,6,,,,False
1186,Responsável 1161,1,,,,P,False,0,,,,False
1187,Responsável 1162,1,,,,P,False,1,,,,False
1188,Responsável 1163,1,,,,P,False,4,,,,False
1189,Responsável 1164,1,,,,P,False,0,,,,False
1190,Responsável 1165,1,,,,P,False,1,,,,False
1191,Responsável 1166,1,,,,P,False,0,,,,False
1192,Responsável 1167,1,,,,P,False,1,,,,False
1193,Responsável 1168,1,,,,P,False,6,,,,False
1194,Responsável 1169,1,,,,P,False,1,,,,False
1195,Responsável 1170,1,,,,P,False,1,,,,False
1196,Responsável 1171,1,,,,P,False,1,,,,False
1197,Responsável 1172,1,,,,P,False,1,,,,False
1198,Responsável 1173,1,,,,P,False,5,,,,False
1199,Responsável 1174,1,,2001-10-15 00:00:00,F,P,False,5,,,,False
1200,Responsável 1175,1,,,,P,False,0,,,,False
1201,Responsável 1176,1,,,,P,False,1,,,,False
1202,Responsável 1177,1,,,,P,False,1,,,,False
1203,Responsável 1178,1,,,,P,False,0,,,,False
1204,Responsável 1179,1,,,,P,False,6,,,,False
1205,Responsável 1180,1,,,,P,False,0,,,,False
1206,Responsável 1181,1,,,,P,False,0,,,,False
1207,Responsável 1182,1,,,,P,False,0,,,,False
1208,Responsável 1183,1,,,,P,False,1,,,,False
1209,Responsável 1184,1,,,,P,False,0,,,,False
1210,Responsável 1185,1,,,,P,False,1,,,,False
1211,Responsável 1186,1,,,,P,False,1,,,,False
1212,Responsável 1187,1,,,,P,False,0,,,,False
1213,Responsável 1188,1,,,,P,False,1,,,,False
1214,Responsável 1189,1,,,,P,False,0,,,,False
1215,Responsável 1190,1,,,,P,False,1,,,,False
1216,Responsável 1191,1,,,,P,False,0,,,,False
1217,Responsável 1192,1,,,,P,False,1,,,,False
1218,Responsável 1193,1,,,,P,False,0,,,,False
1219,Responsável 1194,1,,,,P,False,0,,,,False
1220,Responsável 1195,1,,,,P,False,1,,,,False
1221,Responsável 1196,1,,,,P,False,0,,,,False
1222,Responsável 1197,1,,,,P,False,0,,,,False
1223,Responsável 1198,1,,,,P,False,0,,,,False
1224,Responsável 1199,1,,,,P,False,0,,,,False
1225,Responsável 1200,1,,,,P,False,0,,,,False
1226,Responsável 1201,1,,,,P,False,1,,,,False
1227,Responsável 1202,1,,,,P,False,0,,,,False
1228,Responsável 1203,1,,,,P,False,4,,,,False
1229,Responsável 1204,1,,,,P,False,1,,,,False
1230,Responsável 1205,1,,,,P,False,0,,,,False
1231,Responsável 1206,1,,,,P,False,1,,,,False
1232,Responsável 1207,1,,,,P,False,0,,,,False
1233,Responsável 1208,1,,,,P,False,0,,,,False
1234,Responsável 1209,1,,,,P,False,1,,,,False
1235,Responsável 1210,1,,,,P,False,0,,,,False
1236,Responsável 1211,1,,,,P,False,0,,,,False
1237,Responsável 1212,1,,,,P,False,1,,,,False
1238,Responsável 1213,1,,,,P,False,1,,,,False
1239,Responsável 1214,1,,,,P,False,0,,,,False
1240,Responsável 1215,1,,,,P,False,4,,,,False
1241,Responsável 1216,1,,,,P,False,1,,,,False
1242,Responsável 1217,1,,,,P,False,1,,,,False
1243,Responsável 1218,1,,,,P,False,0,,,,False
1244,Responsável 1219,1,,,,P,False,1,,,,False
1245,Responsável 1220,1,,,,P,False,0,,,,False
1246,Responsável 1221,1,,,,P,False,1,,,,False
1247,Responsável 1222,1,,,,P,False,0,,,,False
1248,Responsável 1223,1,,,,P,False,1,,,,False
1249,Responsável 1224,1,,,,P,False,0,,,,False
1250,Responsável 1225,1,,,,P,False,0,,,,False
1251,Responsável 1226,1,,,,P,False,0,,,,False
1252,Responsável 1227,1,,,,P,False,6,,,,False
1253,Responsável 1228,1,,,,P,False,1,,,,False
1254,Responsável 1229,1,,,,P,False,0,,,,False
1256,Responsável 1230,1,,,,P,False,3,,,,False
1257,Responsável 1231,1,,,,P,False,0,,,,False
1258,Responsável 1232,1,,,,P,False,1,,,,False
1259,Responsável 1233,1,,,,P,False,1,,,,False
1260,Responsável 1234,1,,,,P,False,1,,,,False
1261,Responsável 1235,1,,,,P,False,1,,,,False
1262,Responsável 1236,1,,,,P,False,0,,,,False
1263,Responsável 1237,1,,,,P,False,6,,,,False
1264,Responsável 1238,1,,,,P,False,0,,,,False
1265,Responsável 1239,1,,,,P,False,1,,,,False
1266,Responsável 1240,1,,,,P,False,1,,,,False
1267,Responsável 1241,1,,,,P,False,1,,,,False
1268,Responsável 1242,1,,,,P,False,6,,,,False
1269,Responsável 1243,1,,,,P,False,0,,,,False
1270,Responsável 1244,1,,,,P,False,1,,,,False
1271,Responsável 1245,1,,,,P,False,3,,,,False
1272,Responsável 1246,1,,,,P,False,1,,,,False
1273,Responsável 1247,1,,,,P,False,1,,,,False
1274,Responsável 1248,1,,,,P,False,1,,,,False
1275,Responsável 1249,1,,,,P,False,4,,,,False
1276,Responsável 1250,1,,,,P,False,0,,,,False
1277,Responsável 1251,1,,,,P,False,0,,,,False
1278,Responsável 1252,1,,,,P,False,1,,,,False
1279,Responsável 1253,1,,,,P,False,0,,,,False
1280,Responsável 1254,1,,,,P,False,1,,,,False
1281,Responsável 1255,1,,,,P,False,6,,,,False
1282,Responsável 1256,1,,,,P,False,0,,,,False
1283,Responsável 1257,1,,,,P,False,1,,,,False
1284,Responsável 1258,1,,,,P,False,0,,,,False
1285,Responsável 1259,1,,,,P,False,3,,,,False
1286,Responsável 1260,1,,,,P,False,1,,,,False
1287,Responsável 1261,1,,,,P,False,1,,,,False
1288,Responsável 1262,1,,,,P,False,1,,,,False
1289,Responsável 1263,1,,,,P,False,0,,,,False
1290,Responsável 1264,1,,,,P,False,0,,,,False
1291,Responsável 1265,1,,,,P,False,1,,,,False
1292,Responsável 1266,1,,,,P,False,0,,,,False
1293,Responsável 1267,1,,,,P,False,1,,,,False
1294,Responsável 1268,1,,,,P,False,1,,,,False
1295,Responsável 1269,1,,,,P,False,0,,,,False
1296,Responsável 1270,1,,,,P,False,0,,,,False
1297,Responsável 1271,1,,,,P,False,0,,,,False
1298,Responsável 1272,1,,,,P,False,1,,,,False
1299,Responsável 1273,1,,,,P,False,0,,,,False
1300,Responsável 1274,1,,,,P,False,1,,,,False
1301,Responsável 1275,1,,,,P,False,1,,,,False
1302,Responsável 1276,1,,,,P,False,4,,,,False
1303,Responsável 1277,1,,,,P,False,0,,,,False
1304,Responsável 1278,1,,,,P,False,0,,,,False
1305,Responsável 1279,1,,,,P,False,1,,,,False
1306,Responsável 1280,1,,,,P,False,1,,,,False
1307,Responsável 1281,1,,,,P,False,0,,,,False
1308,Responsável 1282,1,,,,P,False,1,,,,False
1309,Responsável 1283,1,,,,P,False,0,,,,False
1310,Responsável 1284,1,,,,P,False,1,,,,False
1311,Responsável 1285,1,,,,P,False,0,,,,False
1312,Responsável 1286,1,,,,P,False,0,,,,False
1313,Responsável 1287,1,,,,P,False,1,,,,False
1314,Responsável 1288,1,,,,P,False,1,,,,False
1315,Responsável 1289,1,,,,P,False,1,,,,False
1316,Responsável 1290,1,,,,P,False,1,,,,False
1317,Responsável 1291,1,,,,P,False,1,,,,False
1318,Responsável 1292,1,,,,P,False,0,,,,False
1319,Responsável 1293,1,,,,P,False,1,,,,False
1320,Responsável 1294,1,,,,P,False,0,,,,False
1321,Responsável 1295,1,,,,P,False,0,,,,False
1322,Responsável 1296,1,,,,P,False,1,,,,False
1323,Responsável 1297,1,,,,P,False,1,,,,False
1324,Responsável 1298,1,,,,P,False,0,,,,False
1325,Responsável 1299,1,,,,P,False,5,,,,False
1326,Responsável 1300,1,,1962-11-14 00:00:00,M,P,False,5,,,,False
1327,Responsável 1301,1,,,,P,False,5,,,,False
1328,Responsável 1302,1,,,,P,False,5,,,,False
1329,Responsável 1303,1,,,,P,False,5,,,,False
1330,Responsável 1304,1,,,,P,False,5,,,,False
1331,Responsável 1305,1,,,,P,False,5,,,,False
1332,Responsável 1306,1,,,,P,False,5,,,,False
1333,Responsável 1307,1,,,,P,False,5,,,,False
1334,Responsável 1308,1,,,,P,False,5,,,,False
1335,Responsável 1309,1,,,M,P,False,5,,,,False
1336,Responsável 1310,1,,,,P,False,5,,,,False
1337,Responsável 1311,1,,,,P,False,0,,,,False
1338,Responsável 1312,1,,,,P,False,1,,,,False
1339,Responsável 1313,1,,,,P,False,0,,,,False
1340,Responsável 1314,1,,,,P,False,0,,,,False
1341,Responsável 1315,1,,,,P,False,4,,,,False
1342,Responsável 1316,1,,,,P,False,1,,,,False
1343,Responsável 1317,1,,,,P,False,1,,,,False
1344,Responsável 1318,1,,,,P,False,1,,,,False
1345,Responsável 1319,1,,,,P,False,3,,,,False
1346,Responsável 1320,1,,,,P,False,1,,,,False
1347,Responsável 1321,1,,,,P,False,1,,,,False
1348,Responsável 1322,1,,,,P,False,1,,,,False
1349,Responsável 1323,1,,,,P,False,1,,,,False
1350,Responsável 1324,1,,,,P,False,6,,,,False
1351,Responsável 1325,1,,,,P,False,0,,,,False
1352,Responsável 1326,1,,,,P,False,3,,,,False
1353,Responsável 1327,1,,,,P,False,2,,,,False
1354,Responsável 1328,1,,,,P,False,6,,,,False
1355,Responsável 1329,1,,,,P,False,0,,,,False
1356,Responsável 1330,1,,,,P,False,0,,,,False
1357,Responsável 1331,1,,,,P,False,0,,,,False
1358,Responsável 1332,1,,,,P,False,0,,,,False
1359,Responsável 1333,1,,,,P,False,0,,,,False
1360,Responsável 1334,1,,,,P,False,0,,,,False
1361,Responsável 1335,1,,,,P,False,0,,,,False
1362,Responsável 1336,1,,,,P,False,0,,,,False
1363,Responsável 1337,1,,,,P,False,5,,,,False
1364,Responsável 1338,1,,,,P,False,2,,,,False
1365,Responsável 1339,1,,,,P,False,1,,,,False
1366,Responsável 1340,1,,,,P,False,4,,,,False
1367,Responsável 1341,1,,,,P,False,1,,,,False
1368,Responsável 1342,1,,,,P,False,1,,,,False
1369,Responsável 1343,1,,,,P,False,0,,,,False
1370,Responsável 1344,1,,,,P,False,1,,,,False
1371,Responsável 1345,1,,,,P,False,1,,,,False
1372,Responsável 1346,1,,,,P,False,4,,,,False
1373,Responsável 1347,1,,,,P,False,1,,,,False
1374,Responsável 1348,1,,,,P,False,1,,,,False
1375,Responsável 1349,1,,,,P,False,1,,,,False
1376,Responsável 1350,1,,,,P,False,6,,,,False
1377,Responsável 1351,1,,,,P,False,0,,,,False
1378,Responsável 1352,1,,,,P,False,0,,,,False
1379,Responsável 1353,1,,,,P,False,0,,,,False
1380,Responsável 1354,1,,,,P,False,4,,,,False
1381,Responsável 1355,1,,,,P,False,0,,,,False
1382,Responsável 1356,1,,,,P,False,1,,,,False
1383,Responsável 1357,1,,,,P,False,3,,,,False
1384,Responsável 1358,1,,,,P,False,0,,,,False
1385,Responsável 1359,1,,,,P,False,1,,,,False
1386,Responsável 1360,1,,,,P,False,1,,,,False
1387,Responsável 1361,1,,,,P,False,0,,,,False
1388,Responsável 1362,1,,,,P,False,1,,,,False
1389,Responsável 1363,1,,,,P,False,1,,,,False
1390,Responsável 1364,1,,,,P,False,1,,,,False
1391,Responsável 1365,1,,,,P,False,0,,,,False
1392,Responsável 1366,1,,,,P,False,3,,,,False
1393,Responsável 1367,1,,,,P,False,0,,,,False
1394,Responsável 1368,1,,,,P,False,0,,,,False
1395,Responsável 1369,1,,,,P,False,1,,,,False
1396,Responsável 1370,1,,,,P,False,0,,,,False
1397,Responsável 1371,1,,,,P,False,1,,,,False
1398,Responsável 1372,1,,,,P,False,0,,,,False
1399,Responsável 1373,1,,,,P,False,1,,,,False
1400,Responsável 1374,1,,,,P,False,1,,,,False
1401,Responsável 1375,1,,,,P,False,0,,,,False
1402,Responsável 1376,1,,,,P,False,0,,,,False
1403,Responsável 1377,1,,,,P,False,1,,,,False
1404,Responsável 1378,1,,,,P,False,0,,,,False
1405,Responsável 1379,1,,,,P,False,0,,,,False
1406,Responsável 1380,1,,,,P,False,1,,,,False
1407,Responsável 1381,1,,,,P,False,1,,,,False
1408,Responsável 1382,1,,,,P,False,1,,,,False
1409,Responsável 1383,1,,,,P,False,1,,,,False
1410,Responsável 1384,1,,,,P,False,1,,,,False
1411,Responsável 1385,1,,,,P,False,0,,,,False
1412,Responsável 1386,1,,,,P,False,6,,,,False
1413,Responsável 1387,1,,,,P,False,1,,,,False
1414,Responsável 1388,1,,,,P,False,1,,,,False
1415,Responsável 1389,1,,,,P,False,1,,,,False
1416,Responsável 1390,1,,,,P,False,0,,,,False
1417,Responsável 1391,1,,,,P,False,2,,,,False
1418,Responsável 1392,1,,,,P,False,1,,,,False
1419,Responsável 1393,1,,,,P,False,0,,,,False
1420,Responsável 1394,1,,,,P,False,0,,,,False
1421,Responsável 1395,1,,,,P,False,1,,,,False
1422,Responsável 1396,1,,,,P,False,0,,,,False
1423,Responsável 1397,1,,,,P,False,1,,,,False
1424,Responsável 1398,1,,,,P,False,2,,,,False
1425,Responsável 1399,1,,,,P,False,1,,,,False
1426,Responsável 1400,1,,,,P,False,1,,,,False
1427,Responsável 1401,1,,,,P,False,0,,,,False
1428,Responsável 1402,1,,,,P,False,0,,,,False
1429,Responsável 1403,1,,,,P,False,5,,,,False
1430,Responsável 1404,1,,,,P,False,5,,,,False
1431,Responsável 1405,1,,,,P,False,0,,,,False
1432,Responsável 1406,1,,,,P,False,0,,,,False
1433,Responsável 1407,1,,,,P,False,6,,,,False
1434,Responsável 1408,1,,,,P,False,5,,,,False
1435,Responsável 1409,1,,,,P,False,5,,,,False
1436,Responsável 1410,1,,,,P,False,1,,,,False
1437,Responsável 1411,1,,,,P,False,1,,,,False
1438,Responsável 1412,1,,,,P,False,1,,,,False
1439,Responsável 1413,1,,,,P,False,1,,,,False
1440,Responsável 1414,1,,,,P,False,0,,,,False
1441,Responsável 1415,1,,,,P,False,1,,,,False
1442,Responsável 1416,1,,,,P,False,0,,,,False
1443,Responsável 1417,1,,,,P,False,1,,,,False
1444,Responsável 1418,1,,,,P,False,1,,,,False
1445,Responsável 1419,1,,,,P,False,0,,,,False
1446,Responsável 1420,1,,,,P,False,1,,,,False
1447,Responsável 1421,1,,,,P,False,6,,,,False
1448,Responsável 1422,1,,,,P,False,0,,,,False
1449,Responsável 1423,1,,,,P,False,1,,,,False
1450,Responsável 1424,1,,,,P,False,0,,,,False
1451,Responsável 1425,1,,,,P,False,0,,,,False
1452,Responsável 1426,1,,,,P,False,0,,,,False
1453,Responsável 1427,1,,,,P,False,1,,,,False
1454,Responsável 1428,1,,,,P,False,1,,,,False
1455,Responsável 1429,1,,,,P,False,1,,,,False
1456,Responsável 1430,1,,,,P,False,4,,,,False
1457,Responsável 1431,1,,,,P,False,1,,,,False
1458,Responsável 1432,1,,,,P,False,0,,,,False
1459,Responsável 1433,1,,,,P,False,1,,,,False
1460,Responsável 1434,1,,,,P,False,0,,,,True
1461,Responsável 1435,1,,,,P,False,0,,,,False
1462,Responsável 1436,1,,,,P,False,2,,,,False
1463,Responsável 1437,1,,,,P,False,0,,,,False
1465,Responsável 1438,1,,,F,P,False,5,,,,False
1466,Responsável 1439,1,,,,P,False,0,,,,False
1467,Responsável 1440,1,,,,P,False,1,,,,False
1468,Responsável 1441,1,,,,P,False,5,,,,False
1469,Responsável 1442,1,,,,P,False,5,,,,False
1470,Responsável 1443,1,,,,P,False,5,,,,False
1471,Responsável 1444,1,,,,P,False,5,,,,False
1472,Responsável 1445,1,,,,P,False,5,,,,False
1473,Responsável 1446,1,,,,P,False,5,,,,False
1474,Responsável 1447,1,,,,P,False,5,,,,False
1475,Responsável 1448,1,,,,P,False,5,,,,False
1476,Responsável 1449,1,,,,P,False,1,,,,False
1477,Responsável 1450,1,,,,P,False,0,,,,False
1478,Responsável 1451,1,,,,P,False,5,,,,False
1479,Responsável 1452,1,,,,P,False,4,,,,False
1480,Responsável 1453,1,,,,P,False,5,,,,False
1481,Responsável 1454,1,,,,P,False,5,,,,False
1482,Responsável 1455,1,,,,P,False,3,,,,False
1483,Responsável 1456,1,,,,P,False,0,,,,False
1484,Responsável 1457,1,,1993-05-21 00:00:00,,P,False,0,,,,False
1485,Responsável 1458,1,,,,P,False,0,,,,False
1486,Responsável 1459,1,,,,P,False,6,,,,False
1487,Responsável 1460,1,,1982-06-20 00:00:00,F,P,False,1,,,,False
1488,Responsável 1461,1,,,,P,False,3,,,,False
1489,Responsável 1462,1,,,,P,False,1,,,,False
1490,Responsável 1463,1,,,,P,False,5,,,,False
1491,Responsável 1464,1,,1978-05-19 00:00:00,F,P,False,1,,,,False
1492,Responsável 1465,1,,,,P,False,6,,,,False
1493,Responsável 1466,1,,,,P,False,1,,,,False
1494,Responsável 1467,1,,,,P,False,1,,,,False
1495,Responsável 1468,1,,1996-10-28 00:00:00,F,P,False,0,,,,False
1496,Responsável 1469,1,,,,P,False,0,,,,False
1497,Responsável 1470,1,,,,P,False,1,,,,False
1498,Responsável 1471,1,,1990-07-20 00:00:00,F,P,False,6,,,,False
1499,Responsável 1472,1,,,,P,False,0,,,,False
1500,Responsável 1473,1,,,,P,False,4,,,,False
1501,Responsável 1474,1,,,,P,False,1,,,,False
1502,Responsável 1475,1,,1989-04-08 00:00:00,F,P,False,1,,,,False
1503,Responsável 1476,1,,,,P,False,5,,,,False
1504,Responsável 1477,1,,,,P,False,3,,,,False
1505,Responsável 1478,1,,1993-05-28 00:00:00,F,P,False,6,,,,False
1506,Responsável 1479,1,,,,P,False,1,,,,False
1507,Responsável 1480,1,,,,P,False,0,,,,False
1508,Responsável 1481,1,,1983-01-10 00:00:00,F,P,False,1,,,,False
1509,Responsável 1482,1,,,,P,False,6,,,,False
1510,Responsável 1483,1,,1998-01-01 00:00:00,F,P,False,1,,,,False
1511,Responsável 1484,1,,,,P,False,1,,,,False
1512,Responsável 1485,1,,,,P,False,1,,,,False
1513,Responsável 1486,1,,,,P,False,0,,,,False
1514,Responsável 1487,1,,,,P,False,1,,,,False
1515,Responsável 1488,1,,,,P,False,0,,,,False
1516,Responsável 1489,1,,,,P,False,1,,,,False
1517,Responsável 1490,1,,,,P,False,1,,,,False
1518,Responsável 1491,1,,,,P,False,2,,,,False
1519,Responsável 1492,1,,,,P,False,4,,,,False
1520,Responsável 1493,1,,,,P,False,0,,,,False
1521,Responsável 1494,1,,1978-05-28 00:00:00,M,P,False,0,,,,False
1522,Responsável 1495,1,,,,P,False,0,,,,False
1523,Responsável 1496,1,,,,P,False,6,,,,False
1524,Responsável 1497,1,,,,P,False,1,,,,False
1525,Responsável 1498,1,,,,P,False,1,,,,False
1526,Responsável 1499,1,,,,P,False,0,,,,False
1527,Responsável 1500,1,,,,P,False,4,,,,False
1528,Responsável 1501,1,,1991-07-04 00:00:00,F,P,False,1,,,,False
1529,Responsável 1502,1,,,,P,False,0,,,,False
1530,Responsável 1503,1,,,,P,False,1,,,,False
1531,Responsável 1504,1,,,,P,False,0,,,,False
1532,Responsável 1505,1,,,,P,False,1,,,,False
1533,Responsável 1506,1,,1961-12-08 00:00:00,F,P,False,2,,,,False
1534,Responsável 1507,1,,,,P,False,1,,,,False
1535,Responsável 1508,1,,1990-01-17 00:00:00,F,P,False,0,,,,False
1536,Responsável 1509,1,,,,P,False,1,,,,False
1537,Responsável 1510,1,,,,P,False,4,,,,False
1538,Responsável 1511,1,,1986-07-30 00:00:00,M,P,False,1,,,,False
1539,Responsável 1512,1,,,,P,False,0,,,,False
1540,Responsável 1513,1,,1993-05-29 00:00:00,F,P,False,1,,,,False
1541,Responsável 1514,1,,,,P,False,4,,,,False
1542,Responsável 1515,1,,,,P,False,1,,,,False
1543,Responsável 1516,1,,,,P,False,1,,,,False
1544,Responsável 1517,1,,,,P,False,0,,,,False
1545,Responsável 1518,1,,,,P,False,1,,,,False
1546,Responsável 1519,1,,,,P,False,0,,,,False
1547,Responsável 1520,1,,1988-07-17 00:00:00,F,P,False,1,,,,False
1548,Responsável 1521,1,,,,P,False,4,,,,False
1549,Responsável 1522,1,,,,P,False,1,,,,False
1550,Responsável 1523,1,,,,P,False,0,,,,False
1551,Responsável 1524,1,,,,P,False,1,,,,False
1552,Responsável 1525,1,,,,P,False,4,,,,False
1553,Responsável 1526,1,,,,P,False,1,,,,False
1554,Responsável 1527,1,,,,P,False,1,,,,False
1555,Responsável 1528,1,,,,P,False,1,,,,False
1556,Responsável 1529,1,,1987-07-31 00:00:00,F,P,False,1,,,,False
1557,Responsável 1530,1,,,,P,False,4,,,,False
1558,Responsável 1531,1,,,,P,False,1,,,,False
1559,Responsável 1532,1,,,M,P,False,5,,,,False
1560,Responsável 1533,1,,,,P,False,1,,,,False
1561,Responsável 1534,1,,,,P,False,3,,,,False
1562,Responsável 1535,1,,,,P,False,0,,,,False
1563,Responsável 1536,1,,,F,P,False,0,,,,False
1564,Responsável 1537,1,,,,P,False,4,,,,False
1565,Responsável 1538,1,,,,P,False,1,,,,False
1566,Responsável 1539,1,,,,P,False,5,,,,False
1567,Responsável 1540,1,,,,P,False,0,,,,False
1568,Responsável 1541,1,,,,P,False,1,,,,False
1569,Responsável 1542,1,,,,P,False,1,,,,False
1570,Responsável 1543,1,,,,P,False,0,,,,False
1571,Responsável 1544,1,,,,P,False,1,,,,False
1572,Responsável 1545,1,,,,P,False,1,,,,False
1573,Responsável 1546,1,,,,P,False,1,,,,False
1574,Responsável 1547,1,,,,P,False,0,,,,False
1575,Responsável 1548,1,,,,P,False,4,,,,False
1576,Responsável 1549,1,,,,P,False,1,,,,False
1577,Responsável 1550,1,,,,P,False,1,,,,False
1578,Responsável 1551,1,,,,P,False,1,,,,False
1579,Responsável 1552,1,,,,P,False,1,,,,False
1580,Responsável 1553,1,,,,P,False,0,,,,False
1581,Responsável 1554,1,,,,P,False,1,,,,False
1582,Responsável 1555,1,,,,P,False,0,,,,False
1583,Responsável 1556,1,,,,P,False,0,,,,False
1584,Responsável 1557,1,,,,P,False,0,,,,False
1585,Responsável 1558,1,,,,P,False,1,,,,False
1586,Responsável 1559,1,,,,P,False,0,,,,False
1587,Responsável 1560,1,,,,P,False,0,,,,False
1588,Responsável 1561,1,,,,P,False,6,,,,False
1589,Responsável 1562,1,,,,P,False,0,,,,False
1590,Responsável 1563,1,,,,P,False,1,,,,False
1591,Responsável 1564,1,,,,P,False,0,,,,False
1592,Responsável 1565,1,,,,P,False,3,,,,False
1593,Responsável 1566,1,,,,P,False,0,,,,False
1594,Responsável 1567,1,,,,P,False,1,,,,False
1595,Responsável 1568,1,,,,P,False,0,,,,False
1596,Responsável 1569,1,,,,P,False,0,,,,False
1597,Responsável 1570,1,,,,P,False,6,,,,False
1598,Responsável 1571,1,,,,P,False,1,,,,False
1599,Responsável 1572,1,,,,P,False,1,,,,False
1600,Responsável 1573,1,,,,P,False,0,,,,False
1601,Responsável 1574,1,,,,P,False,0,,,,False
1602,Responsável 1575,1,,,,P,False,1,,,,False
1603,Responsável 1576,1,,,,P,False,0,,,,False
1604,Responsável 1577,1,,,,P,False,1,,,,False
1605,Responsável 1578,1,,,,P,False,1,,,,False
1606,Responsável 1579,1,,,,P,False,1,,,,False
1607,Responsável 1580,1,,,,P,False,0,,,,False
1608,Responsável 1581,1,,,,P,False,1,,,,False
1609,Responsável 1582,1,,,,P,False,0,,,,False
1610,Responsável 1583,1,,,,P,False,1,,,,False
1611,Responsável 1584,1,,,,P,False,4,,,,False
1612,Responsável 1585,1,,,,P,False,1,,,,False
1613,Responsável 1586,1,,,,P,False,1,,,,False
1614,Responsável 1587,1,,,,P,False,4,,,,False
1615,Responsável 1588,1,,,,P,False,1,,,,False
1616,Responsável 1589,1,,,,P,False,0,,,,False
